ΕΞΑΜΗΝΟ, ΜΑΘΗΜΑ, ΚΑΘΗΓΗΤΗΣ, ΤΜΗΜΑ, ΣΧΟΛΙΑ, ΩΡΑ, ΑΙΘΟΥΣΑ, ΗΜΕΡΑ
6, ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ, ΣΤΑΜΟΥΛΗΣ, Πληροφορικής, -, 9-11, Δ22, Πέμπτη
6, ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ, ΣΤΑΜΟΥΛΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Α32, Παρασκευή
6, ΕΝΝΟΙΟΛΟΓΙΚΗ ΜΟΝΤΕΛΟΠΟΙΗΣΗ ΣΥΣΤΗΜΑΤΩΝ, Β. Ντρίτσου, Πληροφορικής, -, 11-13, Α24, Δευτέρα
6, ΕΝΝΟΙΟΛΟΓΙΚΗ ΜΟΝΤΕΛΟΠΟΙΗΣΗ ΣΥΣΤΗΜΑΤΩΝ, Β. Ντρίτσου, Πληροφορικής, -, 15-17, Δ22, Τρίτη
6, ΕΝΝΟΙΟΛΟΓΙΚΗ ΜΟΝΤΕΛΟΠΟΙΗΣΗ ΣΥΣΤΗΜΑΤΩΝ, Β. Ντρίτσου, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 19-21, Δ22, Τρίτη
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΕΡΕΥΝΑ, Π.Δ. 407, Πληροφορικής, -, 11-13, Δ22, Πέμπτη
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΕΡΕΥΝΑ, Π.Δ. 407, Πληροφορικής, -, 9-11, Δ24, Παρασκευή
6, ΕΦΑΡΜΟΣΜΕΝΗ ΑΡΙΘΜΗΤΙΚΗ ΑΝΑΛΥΣΗ, Π. ΒΑΣΣΑΛΟΣ, Πληροφορικής, -, 15-17, Α32, Δευτέρα
6, ΕΦΑΡΜΟΣΜΕΝΗ ΑΡΙΘΜΗΤΙΚΗ ΑΝΑΛΥΣΗ, Π. ΒΑΣΣΑΛΟΣ, Πληροφορικής, -, 11-13, Α23, Τρίτη
6, ΕΦΑΡΜΟΣΜΕΝΗ ΑΡΙΘΜΗΤΙΚΗ ΑΝΑΛΥΣΗ, Π. ΒΑΣΣΑΛΟΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Δ102, Τετάρτη
6, ΚΑΤΑΝΕΜΗΜΕΝΑ ΣΥΣΤΗΜΑΤΑ, Β. Καλογεράκη, Πληροφορικής, -, 9-11, Α24, Δευτέρα
6, ΚΑΤΑΝΕΜΗΜΕΝΑ ΣΥΣΤΗΜΑΤΑ, Β. Καλογεράκη, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, CSLAB 2, Τρίτη
6, ΚΑΤΑΝΕΜΗΜΕΝΑ ΣΥΣΤΗΜΑΤΑ, Β. Καλογεράκη, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, CSLAB 2, Τρίτη
6, ΚΑΤΑΝΕΜΗΜΕΝΑ ΣΥΣΤΗΜΑΤΑ, Β. Καλογεράκη, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, CSLAB 1, Τετάρτη
6, ΚΑΤΑΝΕΜΗΜΕΝΑ ΣΥΣΤΗΜΑΤΑ, Β. Καλογεράκη, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, CSLAB 1, Τετάρτη
6, ΚΑΤΑΝΕΜΗΜΕΝΑ ΣΥΣΤΗΜΑΤΑ, Β. Καλογεράκη, Πληροφορικής, -, 11-13, Δ24, Παρασκευή
6, ΣΧΕΔΙΑΣΜΟΣ ΒΑΣΕΩΝ ΔΕΔΟΜΕΝΩΝ, ΚΩΤΤΙΔΗΣ, Πληροφορικής, -, 13-15, Α24, Δευτέρα
6, ΣΧΕΔΙΑΣΜΟΣ ΒΑΣΕΩΝ ΔΕΔΟΜΕΝΩΝ, ΚΩΤΤΙΔΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, A44, Τετάρτη
6, ΣΧΕΔΙΑΣΜΟΣ ΒΑΣΕΩΝ ΔΕΔΟΜΕΝΩΝ, ΚΩΤΤΙΔΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Α32, Τετάρτη
6, ΣΧΕΔΙΑΣΜΟΣ ΒΑΣΕΩΝ ΔΕΔΟΜΕΝΩΝ, ΚΩΤΤΙΔΗΣ, Πληροφορικής, -, 15-17, Δ24, Πέμπτη
6, ΤΕΧΝΟΛΟΓΙΑ ΛΟΓΙΣΜΙΚΟΥ, Ν. ΔΙΑΜΑΝΤΙΔΗΣ, Πληροφορικής, -, 17-19, Δ22, Τρίτη
6, ΤΕΧΝΟΛΟΓΙΑ ΛΟΓΙΣΜΙΚΟΥ, Ν. ΔΙΑΜΑΝΤΙΔΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, Α48, Τετάρτη
6, ΤΕΧΝΟΛΟΓΙΑ ΛΟΓΙΣΜΙΚΟΥ, Ν. ΔΙΑΜΑΝΤΙΔΗΣ, Πληροφορικής, -, 17-19, Δ24, Πέμπτη
6, ΥΠΟΛΟΓΙΣΙΜΟΤΗΤΑ  ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ, Ε. ΦΟΥΣΤΟΥΚΟΥ, Πληροφορικής, -, 13-15, Α22, Τρίτη
6, ΥΠΟΛΟΓΙΣΙΜΟΤΗΤΑ  ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ, Ε. ΦΟΥΣΤΟΥΚΟΥ, Πληροφορικής, -, 13-15, Δ22, Πέμπτη
8, ΑΝΑΛΥΣΗ ΕΠΙΔΟΣΗΣ ΣΥΣΤΗΜΑΤΩΝ & ΔΙΚΤΥΩΝ, Ι. Κουτσόπουλος, Πληροφορικής, -, 9-11, Τ106, Τρίτη
8, ΑΝΑΛΥΣΗ ΕΠΙΔΟΣΗΣ ΣΥΣΤΗΜΑΤΩΝ & ΔΙΚΤΥΩΝ, Ι. Κουτσόπουλος, Πληροφορικής, -, 11-13, Τ106, Τρίτη
8, ΑΝΑΠΤΥΞΗ ΕΦΑΡΜΟΓΩΝ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Ι. Κωτίδης, Πληροφορικής, -, 17-19, Α47, Δευτέρα
8, ΑΝΑΠΤΥΞΗ ΕΦΑΡΜΟΓΩΝ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ, Ι. Κωτίδης, Πληροφορικής, -, 11-13, A44, Πέμπτη
8, ΑΡΧΙΤΕΚΤΟΝΙΚΗ ΥΠΟΛΟΓΙΣΤΩΝ, Σ. Βούλγαρης, Πληροφορικής, -, 9-11, Α25, Πέμπτη
8, ΑΡΧΙΤΕΚΤΟΝΙΚΗ ΥΠΟΛΟΓΙΣΤΩΝ, Σ. Βούλγαρης, Πληροφορικής, -, 9-11, Α21, Παρασκευή
8, ΑΡΧΙΤΕΚΤΟΝΙΚΗ ΥΠΟΛΟΓΙΣΤΩΝ, Σ. Βούλγαρης, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Η/Υ 1, Παρασκευή
8, ΑΣΦΑΛΕΙΑ ΔΙΚΤΥΩΝ, Ι. ΜΑΡΙΑΣ, Πληροφορικής, -, 15-17, Α25, Τρίτη
8, ΑΣΦΑΛΕΙΑ ΔΙΚΤΥΩΝ, Ι. ΜΑΡΙΑΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, CSLAB 2, Τρίτη
8, ΑΣΦΑΛΕΙΑ ΔΙΚΤΥΩΝ, Ι. ΜΑΡΙΑΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 19-21, CSLAB 2, Τρίτη
8, ΑΣΦΑΛΕΙΑ ΔΙΚΤΥΩΝ, Ι. ΜΑΡΙΑΣ, Πληροφορικής, -, 17-19, Α32, Πέμπτη
8, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΑΚΡΙΤΩΝ ΜΑΘΗΜΑΤΙΚΩΝ, Π.ΚΑΤΕΡΙΝΗΣ, Πληροφορικής, -, 15-17, Α24, Τρίτη
8, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΑΚΡΙΤΩΝ ΜΑΘΗΜΑΤΙΚΩΝ, Π.ΚΑΤΕΡΙΝΗΣ, Πληροφορικής, -, 13-15, Α25, Πέμπτη
8, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ & ΒΑΣΕΩΝ ΔΕΔΟΜΕΝΩΝ, Β. Βασσάλος, Πληροφορικής, -, 11-13, Α21, Τετάρτη
8, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ & ΒΑΣΕΩΝ ΔΕΔΟΜΕΝΩΝ, Β. Βασσάλος, Πληροφορικής, -, 11-13, Α22, Παρασκευή
8, ΕΠΑΛΗΘΕΥΣΗ, ΕΠΙΚΥΡΩΣΗ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΛΟΓΙΣΜΙΚΟΥ, Ν. ΜΑΛΕΥΡΗΣ, Πληροφορικής, -, 15-17, Α48, Δευτέρα
8, ΕΠΑΛΗΘΕΥΣΗ, ΕΠΙΚΥΡΩΣΗ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΛΟΓΙΣΜΙΚΟΥ, Ν. ΜΑΛΕΥΡΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 19-21, A44, Τρίτη
8, ΕΠΑΛΗΘΕΥΣΗ, ΕΠΙΚΥΡΩΣΗ ΚΑΙ ΣΥΝΤΗΡΗΣΗ ΛΟΓΙΣΜΙΚΟΥ, Ν. ΜΑΛΕΥΡΗΣ, Πληροφορικής, -, 15-17, Α32, Πέμπτη
8, ΘΕΩΡΙΑ ΠΑΙΓΝΙΩΝ & ΑΠΟΦΑΣΕΩΝ, Ε. ΜΑΡΚΑΚΗΣ, Πληροφορικής, -, 13-15, Α25, Δευτέρα
8, ΘΕΩΡΙΑ ΠΑΙΓΝΙΩΝ & ΑΠΟΦΑΣΕΩΝ, Ε. ΜΑΡΚΑΚΗΣ, Πληροφορικής, -, 17-19, Α25, Τετάρτη
8, ΘΕΩΡΙΑ ΠΑΙΓΝΙΩΝ & ΑΠΟΦΑΣΕΩΝ, Ε. ΜΑΡΚΑΚΗΣ, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, Δ102, Τετάρτη
8, ΜΗΧΑΝΙΚΗ ΜΑΘΗΣΗ, Π. Μαλακασιώτης, Πληροφορικής, -, 9-11, A44, Δευτέρα
8, ΜΗΧΑΝΙΚΗ ΜΑΘΗΣΗ, Π. Μαλακασιώτης, Πληροφορικής, -, 13-15, Α47, Τετάρτη
8, ΜΗΧΑΝΙΚΗ ΜΑΘΗΣΗ, Π. Μαλακασιώτης, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, CSLAB 2, Παρασκευή
8, ΣΤΟΙΧΕΙΑ ΔΙΚΑΙΟΥ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ, Ε. Βαγενά, Πληροφορικής, -, 11-13, A44, Δευτέρα
8, ΣΤΟΙΧΕΙΑ ΔΙΚΑΙΟΥ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ, Ε. Βαγενά, Πληροφορικής, -, 11-13, Α25, Τετάρτη
8, ΣΥΣΤΗΜΑΤΑ ΑΝΑΚΤΗΣΗΣ ΠΛΗΡΟΦΟΡΙΩΝ, Α. Κυριακοπούλου, Πληροφορικής, -, 11-13, Α48, Δευτέρα
8, ΣΥΣΤΗΜΑΤΑ ΑΝΑΚΤΗΣΗΣ ΠΛΗΡΟΦΟΡΙΩΝ, Α. Κυριακοπούλου, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, CSLAB 1, Τρίτη
8, ΣΥΣΤΗΜΑΤΑ ΑΝΑΚΤΗΣΗΣ ΠΛΗΡΟΦΟΡΙΩΝ, Α. Κυριακοπούλου, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, CSLAB 1, Τρίτη
8, ΣΥΣΤΗΜΑΤΑ ΑΝΑΚΤΗΣΗΣ ΠΛΗΡΟΦΟΡΙΩΝ, Α. Κυριακοπούλου, Πληροφορικής, -, 15-17, Α32, Τετάρτη
8, ΤΕΧΝΟΛΟΓΙΕΣ ΚΑΙ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΕΦΑΡΜΟΓΩΝ ΣΤΟΝ ΙΣΤΟ, Γ. Στεργιόπουλος, Πληροφορικής, -, 17-19, Α32, Δευτέρα
8, ΤΕΧΝΟΛΟΓΙΕΣ ΚΑΙ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΕΦΑΡΜΟΓΩΝ ΣΤΟΝ ΙΣΤΟ, Γ. Στεργιόπουλος, Πληροφορικής, -, 17-19, Α32, Τρίτη
8, ΤΕΧΝΟΛΟΓΙΕΣ ΚΑΙ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΕΦΑΡΜΟΓΩΝ ΣΤΟΝ ΙΣΤΟ, Γ. Στεργιόπουλος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, CSLAB 1, Τρίτη
8, ΤΕΧΝΟΛΟΓΙΕΣ ΚΑΙ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΕΦΑΡΜΟΓΩΝ ΣΤΟΝ ΙΣΤΟ, Γ. Στεργιόπουλος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, CSLAB 1, Τρίτη
8, ΤΕΧΝΟΛΟΓΙΕΣ ΚΑΙ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ ΕΦΑΡΜΟΓΩΝ ΣΤΟΝ ΙΣΤΟ, Γ. Στεργιόπουλος, Πληροφορικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, CSLAB 2, Τετάρτη
8, ΤΕΧΝΟΛΟΓΙΚΗ ΚΑΙΝΟΤΟΜΙΑ ΚΑΙ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Θ. Αποστολόπουλος - Α. Καραγιαννάκη, Πληροφορικής, -, 13-15, ACEin - Κεφαλληνίας 46, Παρασκευή
8, ΤΕΧΝΟΛΟΓΙΚΗ ΚΑΙΝΟΤΟΜΙΑ ΚΑΙ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Θ. Αποστολόπουλος - Α. Καραγιαννάκη, Πληροφορικής, -, 11-13, ACEin - Κεφαλληνίας 46, Παρασκευή
2, ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ ΙΙ, Ν. Φράγκος, Στατιστικής, -, 11-13, Α32, Δευτέρα
2, ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ ΙΙ, Ν. Φράγκος, Στατιστικής, -, 9-11, Α32, Πέμπτη
2, ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ ΙΙ, Ν. Φράγκος, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Α32, Πέμπτη
2, ΕΙΣΑΓΩΓΗ ΣΤΙΣ ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΤΗ ΣΤΑΤΙΣΤΙΚΗ ΜΕ R, Δ. Καρλής - Ξ. Πεντελή, Στατιστικής, -, 9-11, Α48, Τρίτη
2, ΕΙΣΑΓΩΓΗ ΣΤΙΣ ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΤΗ ΣΤΑΤΙΣΤΙΚΗ ΜΕ R, Δ. Καρλής - Ξ. Πεντελή, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, Εργ-Στατ/κής 3ος Αντωνιάδ, Τετάρτη
2, ΕΙΣΑΓΩΓΗ ΣΤΙΣ ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΤΗ ΣΤΑΤΙΣΤΙΚΗ ΜΕ R, Δ. Καρλής - Ξ. Πεντελή, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Εργ-Στατ/κής 3ος Αντωνιάδ, Τετάρτη
2, ΕΙΣΑΓΩΓΗ ΣΤΙΣ ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΤΗ ΣΤΑΤΙΣΤΙΚΗ ΜΕ R, Δ. Καρλής - Ξ. Πεντελή, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, Εργ-Στατ/κής 3ος Αντωνιάδ, Τετάρτη
2, ΕΙΣΑΓΩΓΗ ΣΤΙΣ ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΤΗ ΣΤΑΤΙΣΤΙΚΗ ΜΕ R, Δ. Καρλής - Ξ. Πεντελή, Στατιστικής, -, 13-15, Α48, Παρασκευή
2, ΜΑΘΗΜΑΤΙΚΟΣ ΛΟΓΙΣΜΟΣ ΙΙ, Γιαννακόπουλος, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, Α32, Δευτέρα
2, ΜΑΘΗΜΑΤΙΚΟΣ ΛΟΓΙΣΜΟΣ ΙΙ, Γιαννακόπουλος, Στατιστικής, -, 13-15, Α48, Τρίτη
2, ΜΑΘΗΜΑΤΙΚΟΣ ΛΟΓΙΣΜΟΣ ΙΙ, Γιαννακόπουλος, Στατιστικής, -, 13-15, Α32, Πέμπτη
2, ΠΙΘΑΝΟΤΗΤΕΣ ΙΙ, Μ. Ζαζάνης - Ι. Παπαγεωργίου, Στατιστικής, -, 13-15, Α32, Δευτέρα
2, ΠΙΘΑΝΟΤΗΤΕΣ ΙΙ, Μ. Ζαζάνης - Ι. Παπαγεωργίου, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Α48, Τρίτη
2, ΠΙΘΑΝΟΤΗΤΕΣ ΙΙ, Μ. Ζαζάνης - Ι. Παπαγεωργίου, Στατιστικής, -, 11-13, Α32, Παρασκευή
4, ΑΝΑΛΟΓΙΣΤΙΚΑ Ι, Α. Ζυμπίδης, Στατιστικής, -, 15-17, Α32, Τρίτη
4, ΑΝΑΛΟΓΙΣΤΙΚΑ Ι, Α. Ζυμπίδης, Στατιστικής, -, 13-15, Α32, Τετάρτη
4, ΑΝΑΛΥΣΗ ΧΡΟΝΟΛΟΓΙΚΩΝ ΣΕΙΡΩΝ, Α. Κορρέ, Στατιστικής, -, 9-11, Α32, Τρίτη
4, ΑΝΑΛΥΣΗ ΧΡΟΝΟΛΟΓΙΚΩΝ ΣΕΙΡΩΝ, Α. Κορρέ, Στατιστικής, -, 15-17, Α32, Παρασκευή
4, ΑΝΑΛΥΣΗ ΧΡΟΝΟΛΟΓΙΚΩΝ ΣΕΙΡΩΝ, Α. Κορρέ, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Εργ-Στατ/κής 3ος Αντωνιάδ, Παρασκευή
4, ΓΡΑΜΜΙΚΑ ΜΟΝΤΕΛΑ, Α. Κωστάκη, Στατιστικής, -, 11-13, Α32, Τρίτη
4, ΓΡΑΜΜΙΚΑ ΜΟΝΤΕΛΑ, Α. Κωστάκη, Στατιστικής, -, 11-13, Α32, Τετάρτη
4, ΓΡΑΜΜΙΚΑ ΜΟΝΤΕΛΑ, Α. Κωστάκη, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Εργ-Στατ/κής 3ος Αντωνιάδ, Παρασκευή
4, ΔΕΙΓΜΑΤΟΛΗΨΙΑ, Ι. Παπαγεωργίου, Στατιστικής, -, 15-17, Δ22, Δευτέρα
4, ΔΕΙΓΜΑΤΟΛΗΨΙΑ, Ι. Παπαγεωργίου, Στατιστικής, -, 9-11, Α32, Παρασκευή
4, ΕΚΤΙΜΗΤΙΚΗ ΚΑΙ ΕΛΕΓΧΟΙ ΥΠΟΘΕΣΕΩΝ , Χ. Παυλόπουλος, Στατιστικής, -, 9-11, Δ22, Τετάρτη
4, ΕΚΤΙΜΗΤΙΚΗ ΚΑΙ ΕΛΕΓΧΟΙ ΥΠΟΘΕΣΕΩΝ , Χ. Παυλόπουλος, Στατιστικής, -, 13-15, Δ12, Πέμπτη
4, ΕΚΤΙΜΗΤΙΚΗ ΚΑΙ ΕΛΕΓΧΟΙ ΥΠΟΘΕΣΕΩΝ , Χ. Παυλόπουλος, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Δ22, Πέμπτη
4, ΜΑΘΗΜΑΤΙΚΕΣ ΜΕΘΟΔΟΙ, Μ. Ζαζάνης, Στατιστικής, -, 13-15, Α32, Τρίτη
4, ΜΑΘΗΜΑΤΙΚΕΣ ΜΕΘΟΔΟΙ, Μ. Ζαζάνης, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Δ22, Πέμπτη
4, ΜΑΘΗΜΑΤΙΚΕΣ ΜΕΘΟΔΟΙ, Μ. Ζαζάνης, Στατιστικής, -, 13-15, Α32, Παρασκευή
6, ΑΝΑΛΥΣΗ ΔΕΔΟΜΕΝΩΝ , Ι. Ντζούφρας - Ξ. Πεντελή, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Εργ-Στατ/κής 3ος Αντωνιάδ, Δευτέρα
6, ΑΝΑΛΥΣΗ ΔΕΔΟΜΕΝΩΝ , Ι. Ντζούφρας - Ξ. Πεντελή, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Εργ-Στατ/κής 3ος Αντωνιάδ, Δευτέρα
6, ΑΝΑΛΥΣΗ ΔΕΔΟΜΕΝΩΝ , Ι. Ντζούφρας - Ξ. Πεντελή, Στατιστικής, -, 13-15, Α47, Τρίτη
6, ΑΝΑΛΥΣΗ ΔΕΔΟΜΕΝΩΝ , Ι. Ντζούφρας - Ξ. Πεντελή, Στατιστικής, -, 9-11, Α32, Τετάρτη
6, ΒΙΟΣΤΑΤΙΣΤΙΚΗ Ι, Ν. Δεμίρης, Στατιστικής, -, 15-17, Τ103, Τρίτη
6, ΒΙΟΣΤΑΤΙΣΤΙΚΗ Ι, Ν. Δεμίρης, Στατιστικής, -, 13-15, Τ102, Τετάρτη
6, ΒΙΟΣΤΑΤΙΣΤΙΚΗ Ι, Ν. Δεμίρης, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Εργ-Στατ/κής 3ος Αντωνιάδ, Τετάρτη
6, ΕΠΙΣΗΜΕΣ ΣΤΑΤΙΣΤΙΚΕΣ, Α. Λειβαδά, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 17-19, Εργ-Στατ/κής 3ος Αντωνιάδ, Τρίτη
6, ΕΠΙΣΗΜΕΣ ΣΤΑΤΙΣΤΙΚΕΣ, Α. Λειβαδά, Στατιστικής, -, 15-17, Εργ-Στατ/κής 3ος Αντωνιάδ, Τετάρτη
6, ΕΠΙΣΗΜΕΣ ΣΤΑΤΙΣΤΙΚΕΣ, Α. Λειβαδά, Στατιστικής, -, 13-15, Εργ-Στατ/κής 3ος Αντωνιάδ, Πέμπτη
6, ΘΕΩΡΙΑ ΠΙΘΑΝΟΤΗΤΩΝ, Μ. Ζαζάνης - Ν. Φράγκος, Στατιστικής, -, 9-11, Α47, Τρίτη
6, ΘΕΩΡΙΑ ΠΙΘΑΝΟΤΗΤΩΝ, Μ. Ζαζάνης - Ν. Φράγκος, Στατιστικής, -, 9-11, Α48, Παρασκευή
6, ΠΟΛΥΜΕΤΑΒΛΗΤΗ ΣΤΑΤΙΣΤΙΚΗ ΑΝΑΛΥΣΗ, Δ. Καρλής, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 9-11, Εργ-Στατ/κής 3ος Αντωνιάδ, Δευτέρα
6, ΠΟΛΥΜΕΤΑΒΛΗΤΗ ΣΤΑΤΙΣΤΙΚΗ ΑΝΑΛΥΣΗ, Δ. Καρλής, Στατιστικής, -, 11-13, Α47, Τρίτη
6, ΠΟΛΥΜΕΤΑΒΛΗΤΗ ΣΤΑΤΙΣΤΙΚΗ ΑΝΑΛΥΣΗ, Δ. Καρλής, Στατιστικής, -, 11-13, Α48, Παρασκευή
6, ΠΡΟΣΟΜΟΙΩΣΗ, Π. Δελλαπόρτας, Στατιστικής, -, 15-17, Α48, Πέμπτη
6, ΠΡΟΣΟΜΟΙΩΣΗ, Π. Δελλαπόρτας, Στατιστικής, -, 13-15, Α47, Παρασκευή
8, ΑΝΑΛΥΣΗ ΚΑΤΗΓΟΡΙΚΩΝ ΔΕΔΟΜΕΝΩΝ, Π. Παπασταμούλης, Στατιστικής, -, 13-15, Τ203, Τρίτη
8, ΑΝΑΛΥΣΗ ΚΑΤΗΓΟΡΙΚΩΝ ΔΕΔΟΜΕΝΩΝ, Π. Παπασταμούλης, Στατιστικής, -, 9-11, Α47, Παρασκευή
8, ΑΡΙΘΜΗΤΙΚΕΣ ΜΕΘΟΔΟΙ ΣΤΗΝ ΣΤΑΤΙΣΤΙΚΗ, Α. Γιαννακόπουλος, Στατιστικής, -, 15-17, Α47, Δευτέρα
8, ΑΡΙΘΜΗΤΙΚΕΣ ΜΕΘΟΔΟΙ ΣΤΗΝ ΣΤΑΤΙΣΤΙΚΗ, Α. Γιαννακόπουλος, Στατιστικής, -, 15-17, Εργ-Στατ/κής 3ος Αντωνιάδ, Τρίτη
8, ΜΗ ΠΑΡΑΜΕΤΡΙΚΗ ΣΤΑΤΙΣΤΙΚΗ, Π. Παπασταμούλης, Στατιστικής, -, 15-17, Α47, Πέμπτη
8, ΜΗ ΠΑΡΑΜΕΤΡΙΚΗ ΣΤΑΤΙΣΤΙΚΗ, Π. Παπασταμούλης, Στατιστικής, -, 11-13, Α47, Παρασκευή
8, ΠΡΟΧΩΡΗΜΕΝΕΣ ΜΕΘΟΔΟΙ ΔΕΙΓΜΑΤΟΛΗΨΙΑΣ, Π. Μερκούρης, Στατιστικής, -, 11-13, Τ203, Δευτέρα
8, ΠΡΟΧΩΡΗΜΕΝΕΣ ΜΕΘΟΔΟΙ ΔΕΙΓΜΑΤΟΛΗΨΙΑΣ, Π. Μερκούρης, Στατιστικής, -, 11-13, Τ203, Πέμπτη
8, ΣΤΑΤΙΣΤΙΚΕΣ ΜΕΘΟΔΟΙ ΓΙΑ ΤΟ ΠΕΡΙΒΑΛΟΝ ΚΑΙ ΤΗΝ ΟΙΚΟΛΟΓΙΑ, Π. Μπεσμπέας, Στατιστικής, -, 9-11, Τ203, Δευτέρα
8, ΣΤΑΤΙΣΤΙΚΕΣ ΜΕΘΟΔΟΙ ΓΙΑ ΤΟ ΠΕΡΙΒΑΛΟΝ ΚΑΙ ΤΗΝ ΟΙΚΟΛΟΓΙΑ, Π. Μπεσμπέας, Στατιστικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Εργ-Στατ/κής 3ος Αντωνιάδ, Τρίτη
